id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
73745,BNG-2006-1-839-32,2006,True,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,1,Subhapara town,Subhapara town,Khulna Division,Jessore District,23.002500,89.466944,POINT (89.466944 23.002500),163259,Bangladesh,771,Asia,1,1,09/26/2006 00:00:00,09/26/2006 00:00:00,0,1,0,0,1,1,1,
73746,BNG-2006-1-839-33,2006,True,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,2,Harinakunda sub-District,"Harinakunda Sub-district (Riskhali, in)",Khulna Division,Jhenaidaha District,23.637778,89.040278,POINT (89.040278 23.637778),163979,Bangladesh,771,Asia,1,1,09/27/2006 00:00:00,09/27/2006 00:00:00,1,0,0,0,1,1,1,
73747,BNG-2006-1-839-34,2006,True,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,3,Chuadanga District,Chuadanga District,Khulna Division,Chuadanga District,23.607280,88.848780,POINT (88.848780 23.607280),163978,Bangladesh,771,Asia,1,1,10/02/2006 00:00:00,10/02/2006 00:00:00,0,1,0,0,1,1,1,
73748,BNG-2006-1-839-35,2006,True,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,2,Kotchandpur sub-District,"Kotchandpur Sub-district (Manderbaria, in)",Khulna Division,Jhenaidaha District,23.402222,89.013611,POINT (89.013611 23.402222),163259,Bangladesh,771,Asia,1,1,10/26/2006 00:00:00,10/26/2006 00:00:00,0,1,0,0,1,1,1,
73749,BNG-2006-1-839-36,2006,True,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,2,Mirpur sub-District,"Mirpur Sub-district (Duarpara, in)",Khulna Division,Kushtia District,23.928333,88.991667,POINT (88.991667 23.928333),163978,Bangladesh,771,Asia,1,1,10/27/2006 00:00:00,10/27/2006 00:00:00,0,2,0,0,2,2,2,
73750,BNG-2006-1-839-37,2006,True,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,2,Harinakunda sub-District,"Harinakunda Sub-district (Fatepur, in)",Khulna Division,Jhenaidaha District,23.637778,89.040278,POINT (89.040278 23.637778),163979,Bangladesh,771,Asia,1,1,11/03/2006 00:00:00,11/03/2006 00:00:00,0,0,0,0,0,1,0,
73751,BNG-2007-1-839-1,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,1,Ataikula town,Ataikula town (near),Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,Asia,1,1,01/15/2007 00:00:00,01/15/2007 00:00:00,0,2,0,0,2,2,2,
73752,BNG-2007-1-839-3,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,3,Jhenaidaha District,Jhenaidaha District,Khulna Division,Jhenaidaha District,23.483510,89.086300,POINT (89.086300 23.483510),163259,Bangladesh,771,Asia,1,1,01/24/2007 00:00:00,01/24/2007 00:00:00,0,1,0,0,1,1,1,
73753,BNG-2007-1-839-2,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,1,Kochubaria town,Kochubaria town,Khulna Division,Kushtia District,23.908138,88.956554,POINT (88.956554 23.908138),163978,Bangladesh,771,Asia,1,1,01/24/2007 00:00:00,01/24/2007 00:00:00,0,1,0,0,1,1,1,
73754,BNG-2007-1-839-4,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,1,Ataikula town,Ataikula town,Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,Asia,1,1,05/07/2007 00:00:00,05/07/2007 00:00:00,0,1,0,0,1,1,1,
73755,BNG-2007-1-839-5,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,2,Meherpur sub-District,Meherpur Sub-District,Khulna Division,Meherpur District,23.773333,88.634167,POINT (88.634167 23.773333),163978,Bangladesh,771,Asia,1,1,05/29/2007 00:00:00,05/29/2007 00:00:00,0,1,0,0,1,1,1,
73756,BNG-2007-1-839-6,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,3,Pabna Disctrict,Pabna District,Rajshahi Division,Pabna Disctrict,24.056360,89.393250,POINT (89.393250 24.056360),164699,Bangladesh,771,Asia,1,1,06/20/2007 00:00:00,06/20/2007 00:00:00,0,2,0,0,2,2,2,
73757,BNG-2007-1-839-7,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,1,Ataikula town,Ataikula town,Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,Asia,1,1,10/09/2007 00:00:00,10/09/2007 00:00:00,0,2,0,0,2,2,2,
73758,BNG-2007-1-839-8,2007,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,,1,Ataikula town,Ataikula town (near),Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,Asia,1,1,12/20/2007 00:00:00,12/20/2007 00:00:00,0,1,0,0,1,1,1,
73759,BNG-2008-1-839-1,2008,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,police,2,Ataikula town,"Ataikula town (Goaishbari, in)",Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,Asia,1,1,01/26/2008 00:00:00,01/26/2008 00:00:00,0,1,0,0,1,1,1,
73760,BNG-2008-1-839-2,2008,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,police,1,Dhopuail town,Dhopuail town,Khulna Division,Jhenaidah District,23.494664,88.984857,POINT (88.984857 23.494664),163258,Bangladesh,771,Asia,1,1,06/03/2008 00:00:00,06/03/2008 00:00:00,0,1,0,0,1,1,1,
73761,BNG-2008-1-839-3,2008,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,police,2,Jhenaidaha town,"Jhenaidaha Sub-District (Durgapur, in)",Khulna Division,Jhenaidaha District,23.542700,89.179413,POINT (89.179413 23.542700),163979,Bangladesh,771,Asia,1,1,06/06/2008 00:00:00,06/06/2008 00:00:00,0,1,0,0,1,1,1,
73762,BNG-2008-1-839-4,2008,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,"BBC Monitoring, 2008-06-28, ""Bangladesh troops kill two ""ultra-left"" activists",,,,police,3,Kushtia District,Kushtia District,Khulna Division,Kushtia District,23.924710,89.029580,POINT (89.029580 23.924710),163979,Bangladesh,771,Asia,1,1,06/18/2008 00:00:00,06/18/2008 00:00:00,0,1,0,0,1,1,1,
73763,BNG-2008-1-839-5,2008,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,"BBC Monitoring, 2008-06-28, ""Bangladesh troops kill two ""ultra-left"" activists",,,,police,2,Khoksa sub-District,"Khoksa Sub-district (Ganeshpur, in)",Khulna Division,Kushtia District,23.803304,89.289473,POINT (89.289473 23.803304),163979,Bangladesh,771,Asia,1,1,06/27/2008 00:00:00,06/27/2008 00:00:00,0,2,0,0,2,2,2,
73764,BNG-2008-1-839-6,2008,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,SATP,,,,police,2,Harinakunda sub-District,"Harinakunda Sub-district (Taherhuda, in)",Khulna Division,Jhenaidaha District,23.637778,89.040278,POINT (89.040278 23.637778),163979,Bangladesh,771,Asia,1,1,07/08/2008 00:00:00,07/08/2008 00:00:00,0,1,0,0,1,1,1,
73765,BNG-2009-1-839-1,2009,False,Clear,1,11350,11350,Bangladesh: Government,11991,11991,Government of Bangladesh - PBCP-J,143,143,Government of Bangladesh,1165,1165,PBCP-J,-1,"NTV, Dhaka, in Bengali 0500gmt 03 Oct 09",,,,,2,Gargari town,Gargari town (near),Khulna Division,Chuadanga District,23.705000,88.901389,POINT (88.901389 23.705000),163978,Bangladesh,771,Asia,1,1,10/03/2009 00:00:00,10/03/2009 00:00:00,0,1,0,0,1,1,1,
73766,BNG-2002-1-838-2,2002,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Belkuchi sub-District,Belkuchi sub-district,Rajshahi Division,Sirajganj District,24.295216,89.698072,POINT (89.698072 24.295216),164700,Bangladesh,771,Asia,1,1,09/16/2002 00:00:00,09/16/2002 00:00:00,4,0,0,0,4,4,4,
73767,BNG-1994-1-838-1,1994,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,"Reuters (25 April 1994):  ""Bangladesh police kill communist outlaws"".",,,,officials,1,Usmanpara town,Usmanpara town,Rajshahi Division,,25.110826,89.512974,POINT (89.512974 25.110826),166140,Bangladesh,771,Asia,1,1,04/24/1994 00:00:00,04/24/1994 00:00:00,0,2,0,0,2,2,2,
73768,BNG-2002-1-838-1,2002,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Naogaon town,Naogaon town,Rajshahi Division,Naogaon District,24.811667,88.946667,POINT (88.946667 24.811667),165418,Bangladesh,771,Asia,1,1,09/09/2002 00:00:00,09/09/2002 00:00:00,1,0,0,0,1,1,1,
73769,BNG-2003-1-838-12,2003,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Rajshahi City town,Rajshahi City town,Rajshahi Division,Rajshahi District,24.366667,88.600000,POINT (88.600000 24.366667),164698,Bangladesh,771,Asia,1,1,02/07/2003 00:00:00,02/07/2003 00:00:00,1,0,0,0,1,1,1,
73770,BNG-2003-1-838-4,2003,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Atrai sub-District,"Atrai Sub-district (Naidighee, in)",Rajshahi Division,Naogaon District,24.608794,88.978038,POINT (88.978038 24.608794),165418,Bangladesh,771,Asia,1,1,04/25/2003 00:00:00,04/25/2003 00:00:00,0,0,0,0,0,6,0,
73771,BNG-2003-1-838-5,2003,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Bagerhat town,Bagerhat town,Khulna Division,Khulna District,22.656566,89.791227,POINT (89.791227 22.656566),162540,Bangladesh,771,Asia,1,1,04/27/2003 00:00:00,04/27/2003 00:00:00,2,0,0,0,2,2,2,
73772,BNG-2003-1-838-6,2003,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Rupsa sub-District,Rupsa Sub-district,Khulna Division,Khulna District,22.833333,89.591667,POINT (89.591667 22.833333),162540,Bangladesh,771,Asia,1,1,05/06/2003 00:00:00,05/06/2003 00:00:00,1,0,0,0,1,1,1,
73773,BNG-2003-1-838-9,2003,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Bagmara town,Bagmara town,Rajshahi Division,Rajshahi District,24.558611,88.801944,POINT (88.801944 24.558611),165418,Bangladesh,771,Asia,1,1,09/29/2003 00:00:00,09/29/2003 00:00:00,0,0,0,0,0,1,0,
73774,BNG-2003-1-838-7,2003,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Khulna town,Khulna town,Khulna Division,Khulna District,22.809785,89.564389,POINT (89.564389 22.809785),162540,Bangladesh,771,Asia,1,1,07/03/2003 00:00:00,07/03/2003 00:00:00,2,0,0,0,2,2,2,
73775,BNG-2003-1-838-11,2003,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Phultala town,Phultala town,Khulna Division,Kushtia District,22.977778,89.463889,POINT (89.463889 22.977778),162539,Bangladesh,771,Asia,1,1,12/23/2003 00:00:00,12/23/2003 00:00:00,0,0,0,0,0,1,0,
73776,BNG-2004-1-838-4,2004,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,3,Bagerhat District,Bagerhat District,Khulna Division,Bagerhat District,22.410050,89.723090,POINT (89.723090 22.410050),161820,Bangladesh,771,Asia,1,1,05/27/2004 00:00:00,05/27/2004 00:00:00,0,1,0,0,1,1,1,
73777,BNG-2004-1-838-6,2004,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Alamdanga sub-District,"Alamdanga Sub-district (Khadimpur, in)",Khulna Division,Chuadanga District,23.761111,88.950278,POINT (88.950278 23.761111),163978,Bangladesh,771,Asia,1,1,10/31/2004 00:00:00,10/31/2004 00:00:00,0,1,0,0,1,1,1,
73778,BNG-2004-1-838-8,2004,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,"AP 24/11, SATP",,,,,6,Bangladesh,Bangladesh,,,21.450000,91.983300,POINT (91.983300 21.450000),160384,Bangladesh,771,Asia,1,1,11/23/2004 00:00:00,11/23/2004 00:00:00,1,0,0,0,1,1,1,
73779,BNG-2004-1-838-9,2004,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Alamdanga town,Alamdanga town,Khulna Division,Chuadanga District,23.761111,88.950278,POINT (88.950278 23.761111),163978,Bangladesh,771,Asia,1,1,11/25/2004 00:00:00,11/25/2004 00:00:00,0,0,0,0,0,2,0,
73780,BNG-2004-1-838-11,2004,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Banaripara town,Banaripara town,Barisal Division,Barisal District,22.789362,90.172217,POINT (90.172217 22.789362),162541,Bangladesh,771,Asia,1,1,12/12/2004 00:00:00,12/12/2004 00:00:00,0,1,0,0,1,1,1,
73781,BNG-2006-1-838-1,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,"AP, 2006-02-26, ""Suspected communist rebels kill ruling party member in western Bangladesh",,,,Police and media sources,1,Madhabpur town,Madhabpur town,Khulna Division,Jhenaidaha District,23.471111,89.069167,POINT (89.069167 23.471111),163259,Bangladesh,771,Asia,1,1,02/26/2006 00:00:00,02/26/2006 00:00:00,0,0,0,0,0,1,0,
73782,BNG-2006-1-838-2,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Terokhada sub-District,"Terokhada Sub-district (Hari Khali, in)",Khulna Division,Khulna District,22.935833,89.670556,POINT (89.670556 22.935833),162540,Bangladesh,771,Asia,1,1,04/17/2006 00:00:00,04/17/2006 00:00:00,0,1,0,0,1,1,1,
73783,BNG-2006-1-838-3,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Pabna town,Pabna town,Rajshahi Division,Pabna Disctrict,24.006581,89.244133,POINT (89.244133 24.006581),164699,Bangladesh,771,Asia,1,1,05/01/2006 00:00:00,05/01/2006 00:00:00,0,1,0,0,1,1,1,
73784,BNG-2006-1-838-4,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Ratowal town,Ratowal town,Rajshahi Division,Naogaon District,24.691814,89.052089,POINT (89.052089 24.691814),165419,Bangladesh,771,Asia,1,1,05/20/2006 00:00:00,05/20/2006 00:00:00,0,1,0,0,1,1,1,
73785,BNG-2006-1-838-10,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Bhangura sub-District,"Bhangura Sub-district (Bilpasha, in)",Rajshahi Division,Pabna Disctrict,24.215498,89.378399,POINT (89.378399 24.215498),164699,Bangladesh,771,Asia,1,1,09/23/2006 00:00:00,09/23/2006 00:00:00,0,0,0,0,0,1,0,
73786,BNG-2006-1-838-5,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Singra sub-District,Singra Sub-district,Rajshahi Division,Natore District,24.502819,89.142311,POINT (89.142311 24.502819),165419,Bangladesh,771,Asia,1,1,08/28/2006 00:00:00,08/28/2006 00:00:00,0,1,0,0,1,1,1,
73787,BNG-2006-1-838-6,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Pabna town,"Pabna Sub-district (Harinarayanpur, in)",Rajshahi Division,Pabna Disctrict,24.006581,89.244133,POINT (89.244133 24.006581),164699,Bangladesh,771,Asia,1,1,09/02/2006 00:00:00,09/02/2006 00:00:00,0,1,0,0,1,1,1,
73788,BNG-2006-1-838-7,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Santhia sub-District,Santhia Sub-district,Rajshahi Division,Pabna Disctrict,24.058333,89.556944,POINT (89.556944 24.058333),164700,Bangladesh,771,Asia,1,1,09/15/2006 00:00:00,09/15/2006 00:00:00,0,0,0,0,0,1,0,
73789,BNG-2006-1-838-8,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Ataikula town,"Ataikula town (Sripur Shimulchara, near)",Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,Asia,1,1,09/16/2006 00:00:00,09/16/2006 00:00:00,0,1,0,0,1,1,1,
73790,BNG-2006-1-838-9,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Alamdanga sub-District,"Alamdanga Sub-district (Sahebnagar, in)",Khulna Division,Chuadanga District,23.761111,88.950278,POINT (88.950278 23.761111),163978,Bangladesh,771,Asia,1,1,09/20/2006 00:00:00,09/20/2006 00:00:00,0,1,0,0,1,1,1,
73791,BNG-2006-1-838-14,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Belkuchi sub-District,"Belkuchi Sub-district (Rajapur, in)",Rajshahi Division,Sirajganj District,24.295216,89.698072,POINT (89.698072 24.295216),164700,Bangladesh,771,Asia,1,1,11/22/2006 00:00:00,11/22/2006 00:00:00,0,1,0,0,1,1,1,
73792,BNG-2006-1-838-13,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,3,Kushtia District,Kushtia District,Khulna Division,Kushtia District,23.924710,89.029580,POINT (89.029580 23.924710),163979,Bangladesh,771,Asia,1,1,11/22/2006 00:00:00,11/22/2006 00:00:00,0,1,0,0,1,1,1,
73793,BNG-2006-1-838-15,2006,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Ataikula town,"Ataikula town (Shibpur, near)",Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,Asia,1,1,12/22/2006 00:00:00,12/22/2006 00:00:00,0,1,0,0,1,1,1,
73794,BNG-2007-1-838-1,2007,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,2,Bera sub-District,"Bera sub-district (Dhalar Char, in)",Rajshahi Division,Pabna Disctrict,24.076569,89.616925,POINT (89.616925 24.076569),164700,Bangladesh,771,Asia,1,1,06/03/2007 00:00:00,06/03/2007 00:00:00,0,1,0,0,1,1,1,
73795,BNG-2008-1-838-1,2008,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,police,1,Namkan town,Namkan town,Rajshahi Division,Rajshahi District,24.631111,88.907222,POINT (88.907222 24.631111),165418,Bangladesh,771,Asia,1,1,06/01/2008 00:00:00,06/01/2008 00:00:00,0,1,0,0,1,1,1,
73796,BNG-2007-1-838-2,2007,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Parkasunda town,Parkasunda town,Rajshahi Division,Naogaon District,24.603056,88.988611,POINT (88.988611 24.603056),165418,Bangladesh,771,Asia,1,1,06/15/2007 00:00:00,06/15/2007 00:00:00,0,1,0,0,1,1,1,
73797,BNG-2007-1-838-3,2007,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,1,Andulbaria town,Andulbaria town,Khulna Division,Jhenaidah District,23.485420,89.133162,POINT (89.133162 23.485420),163259,Bangladesh,771,Asia,1,1,07/11/2007 00:00:00,07/11/2007 00:00:00,0,1,0,0,1,1,1,
73798,BNG-2007-1-838-4,2007,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,3,Manikganj District,Manikganj District,Dhaka Division,Manikganj District,23.840590,89.954500,POINT (89.954500 23.840590),163980,Bangladesh,771,Asia,1,1,09/16/2007 00:00:00,09/16/2007 00:00:00,0,3,0,0,3,3,3,
73799,BNG-2007-1-838-5,2007,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,,3,Rajshahi District,Rajshahi District,Rajshahi Division,Rajshahi District,24.468060,88.656600,POINT (88.656600 24.468060),164698,Bangladesh,771,Asia,1,1,11/20/2007 00:00:00,11/20/2007 00:00:00,0,1,0,0,1,1,1,
73800,BNG-2008-1-838-2,2008,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,police,2,Pangsha sub-District,"Pangsha Sub-district (Mohishshahi Chandpur, in)",Dhaka Division,Rajbari District,23.787472,89.416281,POINT (89.416281 23.787472),163979,Bangladesh,771,Asia,1,1,07/30/2008 00:00:00,07/30/2008 00:00:00,0,1,0,0,1,1,1,
73801,BNG-2008-1-838-3,2008,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,SATP,,,,police,2,Bagmara town,"Bagmara Sub-district (Nakhopara, in)",Rajshahi Division,Rajshahi District,24.558611,88.801944,POINT (88.801944 24.558611),165418,Bangladesh,771,Asia,1,1,11/09/2008 00:00:00,11/09/2008 00:00:00,0,1,0,0,1,1,1,
73802,BNG-2010-1-838-1,2010,False,Clear,1,11350,11350,Bangladesh: Government,10985,10985,Government of Bangladesh - PBCP,143,143,Government of Bangladesh,805,805,PBCP,-1,"BBC Monitoring South Asia, 2010-05-16 Two extremist suspects killed in ""crossfire"" in Bangladesh",,,,police,1,Atigram town,Atigram town,Khulna Division,Kushtia District,23.886891,88.985288,POINT (88.985288 23.886891),163978,Bangladesh,771,Asia,1,1,05/15/2010 00:00:00,05/15/2010 00:00:00,0,1,0,0,1,1,1,
73806,BNG-1990-3-771-1,1990,False,Clear,3,143,731,Government of Bangladesh - Civilians,143,1198,Government of Bangladesh - Civilians,143,143,Government of Bangladesh,9999,1,Civilians,-1,"Reuters (1990-03-17): ""STRIKE OVER KILLING SHUTS DOWN NORTHEAST BANGLADESH TOWN"".",,,,officials,1,Sylhet town,Sylhet town,Sylhet Division,Sylhet District,24.899167,91.871944,POINT (91.871944 24.899167),165424,Bangladesh,771,Asia,1,1,03/16/1990 00:00:00,03/16/1990 00:00:00,0,0,0,0,0,3,0,
