id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
115788,IRN-1993-1-246-17,1993,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 19/11,,,,Iran government,2,Qasr-e Shirin town,Shur-Shirin area of Saleh-Abad District,Kermanshah province,Qasr-e Shirin county,34.515556,45.579167,POINT (45.579167 34.515556),179732,Iran,630,Middle East,1,1,11/19/1993 00:00:00,11/19/1993 00:00:00,0,2,0,0,2,2,2,
115799,IRN-1994-1-260-2,1994,False,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,1,"""BBC Monitoring Service: Middle East,1994-04-18,PUK RADIO REPORTS IRANIAN SHELLING OF BORDER AREA IN SULAYMANIAH GOVERNORATE.""",BBC Monitoring Service: Middle East,1994-04-18,PUK RADIO REPORTS IRANIAN SHELLING OF BORDER AREA IN SULAYMANIAH GOVERNORATE.,KDPI,5,Iran/Iraq border,Kanisan [phonetic] border area,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,630,Middle East,1,2,04/08/1994 00:00:00,04/09/1994 00:00:00,0,0,0,1,1,1,1,
115805,IRN-1994-1-260-4,1994,False,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,"r 22/8, r 1/9",,,,KDPI,2,Mahabad town,"near Mahabad, a Kurdish city 540 km (340 miles) northwest of Tehran",West Azarbaijan province,Mahabad county,36.763056,45.722222,POINT (45.722222 36.763056),182612,Iran,630,Middle East,1,1,08/17/1994 00:00:00,08/17/1994 00:00:00,15,0,0,0,15,15,15,
115806,IRN-1992-1-246-2.1,1992,False,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,1,"""Reuters News,1992-04-06,IRAN SAYS RAIDS INTO IRAQ WERE SELF-DEFENCE.""",Reuters News,1992-04-06,IRAN SAYS RAIDS INTO IRAQ WERE SELF-DEFENCE.,,4,Bakhtaran province,"Beshkan

there is a Beskhan village in eastern Iran, in Razavi Khorasan province, seems unlikely that it is the village refered to in the article. ",Bakhtaran province,,34.317600,47.086900,POINT (47.086900 34.317600),179015,Iran,630,Middle East,1,1,04/04/1992 00:00:00,04/04/1992 00:00:00,0,0,2,0,2,2,2,
115811,IRN-1991-1-246-3,1991,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,2,"""Svenska Dagbladet,1991-04-04,Strider med iranska Mujaheddin"";""Svenska Dagbladet,1991-06-11,Freden Iran-Irak kan hota iranska mujahedin""",Svenska Dagbladet;Svenska Dagbladet,1991-04-04;1991-06-11,Strider med iranska Mujaheddin;Freden Iran-Irak kan hota iranska mujahedin,MEK,5,Iran/Iraq border,,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,630,Middle East,2,4,03/20/1991 00:00:00,04/03/1991 00:00:00,0,43,0,0,43,43,43,
115812,IRN-1991-1-260-1,1991,False,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 14/1,,,,,1,Sanadaj town,Sanandaj,Kordestan province,Sanandaj county,35.314444,46.992222,POINT (46.992222 35.314444),180454,Iran,630,Middle East,1,1,01/14/1991 00:00:00,01/14/1991 00:00:00,0,0,0,0,0,7,0,
115821,IRN-1990-1-260-3,1990,True,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 9/6,,,,KDPI,1,Sardasht town,near Sardasht,West Azarbaijan province,Sardasht county,36.155278,45.478889,POINT (45.478889 36.155278),181891,Iran,630,Middle East,1,1,06/07/1990 00:00:00,06/07/1990 00:00:00,0,1,0,0,1,2,1,
115822,IRN-1990-1-260-4,1990,True,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 14/6,,,,KDPI,1,Naqadeh town,"near Piranshahr to the nearby town of Naqadeh, 580 km (360 miles) northwest of Tehran",West Azarbaijan province,Naqadeh county,36.955278,45.388056,POINT (45.388056 36.955278),182611,Iran,630,Middle East,1,2,06/05/1990 00:00:00,06/10/1990 00:00:00,0,2,0,0,2,50,2,
115823,IRN-2012-1-640-1,2012,False,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"Agence France Presse, 2012-02-22, Iran forces kill four rebels in southeast: report",,,,The official IRNA news agency,4,Iran,Sistan-Baluchistan province,,,32.000000,53.000000,POINT (53.000000 32.000000),176147,Iran,630,Middle East,1,4,02/01/2012 00:00:00,02/21/2012 00:00:00,1,4,0,0,5,5,5,
115826,IRN-2012-1-640-4,2012,False,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"BBC Monitoring Newsfile, 2012-05-05, Police kill Jondollah member in southeast Iran",,,,Provincial Police Commander Hamid Fahimi,1,Sarbaz town,Sarbaz town,Sistan and Baluchestan province,Sarbaz county,26.630833,61.256389,POINT (61.256389 26.630833),168243,Iran,630,Middle East,1,1,05/05/2012 00:00:00,05/05/2012 00:00:00,0,1,0,0,1,1,1,
115828,IRN-2012-1-459-1,2012,False,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 25/4-12, ""Kurdish rebels kill four Iran Guards: report""; BBC Monitoring Newsfile 25/4-12, ""Four Iranian Guards officers killed by Kurdish rebels - agency"" citing Fars News Agency website, Tehran, in Persian 0821gmt 25 Apr 12",,,,"Shahryar Heydari, the province's ranking security official",2,Paveh village,"Paveh town (near), Kermanshah province / Nowdesheh of Paveh Towship",Kermanshah province,Paveh county,35.043333,46.356389,POINT (46.356389 35.043333),180453,Iran,630,Middle East,1,1,04/24/2012 00:00:00,04/24/2012 00:00:00,4,0,0,0,4,4,4,
115832,IRN-2011-1-459-6,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East, ""Iran Guards Corps kill four Kurdish rebel group members - website"", 25 July 2011

Agence France Presse, ""Hundreds displaced by Iran-Iraq Kurd clashes: ICRC"", 25 July 2011",,,,Local media,1,Zamziran village,Zamziran pass outside Sardasht,West Azarbaijan province,Sardasht county,36.328611,45.571389,POINT (45.571389 36.328611),181892,Iran,630,Middle East,1,1,07/23/2011 00:00:00,07/23/2011 00:00:00,8,2,0,0,10,12,10,
115833,IRN-2011-1-459-14,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Agence France Presse, ""Five Iran security forces killed by 'terrorists:' report"" 9 August 2011",,,,Local news agency,4,West Azarbaijan province,,West Azarbaijan province,,37.552800,45.075900,POINT (45.075900 37.552800),184051,Iran,630,Middle East,1,1,08/08/2011 00:00:00,08/08/2011 00:00:00,5,0,0,0,5,5,5,
115834,IRN-2011-1-459-5,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Agence France Presse, ""Two Kurd rebels killed in Iran army clashes"", 17 July 2011

Agence France Presse, ""At least two Kurds, Iran Guard killed on Iraq border"", 17 July 2011

Agence France Presse, ""Iran Guards kill Kurdish rebels"", 20 July 2011

Agence France Presse, ""Six Iran troops killed in clashes with Kurd rebels"", 22 July 2011",,,,"Rebels spokesman, local media",2,Sardasht town,"Banjaween area of Iraqi Kurdistan's Sulaimaniyah province.

Alvatan, Dasht-e Vazne, Jasusan and the Gavizeh Heights

in the Sardasht area",West Azarbaijan province,Sardasht county,36.155278,45.478889,POINT (45.478889 36.155278),181891,Iran,630,Middle East,2,3,07/16/2011 00:00:00,07/22/2011 00:00:00,8,2,0,0,10,10,10,
115836,IRN-2011-1-459-17,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Reuters News, ""UPDATE 1-Iran says kills 30 Kurd rebels in new border push"", 3 September 2011

Agence France Presse, ""Iran Guards kill 22 Kurd rebels: state TV"" 5 September 2011

Agence France Presse, ""Iran 'undecided' on Kurdish rebel ceasefire"", 5 September 2011


IGC, Iran 1 Oct 2011",,,,"Military official, state tv",5,northern Iran/Iraq border,,,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,1,2,09/02/2011 00:00:00,09/05/2011 00:00:00,0,22,0,0,22,31,22,
115838,IRN-2011-1-459-23,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Xinhua News Agency, ""5 killed in fresh clash between Iran's security forces, Kurdish PJAK militants: report"", 28 December 2011",,,,Press TV,2,Baneh town,,Kordestan province,Baneh county,35.997500,45.885278,POINT (45.885278 35.997500),181172,Iran,630,Middle East,1,1,12/27/2011 00:00:00,12/27/2011 00:00:00,1,4,0,0,5,5,5,
115841,IRN-1990-1-260-8.1,1990,True,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,1,"""Reuters News,1990-07-12,KURDISH GUERRILLAS CLAIM TO KILL 175 IRANIAN TROOPS.""",Reuters News,1990-07-12,KURDISH GUERRILLAS CLAIM TO KILL 175 IRANIAN TROOPS.,KDPI,2,Mahabad town,"near the Kurdish towns of Mahabad, Peranshahr, Saqqez and Oshinowyeh",West Azarbaijan province,Mahabad county,36.763056,45.722222,POINT (45.722222 36.763056),182612,Iran,630,Middle East,2,2,07/06/1990 00:00:00,07/10/1990 00:00:00,0,2,0,0,2,45,2,
115842,IRN-1990-1-260-10,1990,True,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 17/8,,,,KDPI,5,northern Iran,northern Iran,,,37.323220,48.041134,POINT (48.041134 37.323220),183337,Iran,630,Middle East,2,2,08/13/1990 00:00:00,08/17/1990 00:00:00,0,0,0,0,0,40,0,
115843,IRN-1990-1-260-2,1990,True,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 25/5,,,,KDPI,1,Urmia town,Orumiyeh,West Azarbaijan province,Urmia county,37.555278,45.072500,POINT (45.072500 37.555278),184051,Iran,630,Middle East,1,1,05/18/1990 00:00:00,05/18/1990 00:00:00,0,1,0,0,1,15,1,
115844,IRN-1990-1-260-5,1990,True,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 20/6,,,,"KDPI, government",2,Javanrud town,"near Javanrud, 500 km (310 miles) southwest of Tehran",Bakhtaran province,Javanrud county,34.806667,46.488611,POINT (46.488611 34.806667),179733,Iran,630,Middle East,2,2,06/16/1990 00:00:00,06/20/1990 00:00:00,0,0,0,18,18,22,18,
115846,IRN-1993-1-246-5,1993,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 10/6,,,,Iran government,3,Mehran county,Mehran region,Ilam province,Mehran county,33.266667,46.400000,POINT (46.400000 33.266667),177573,Iran,630,Middle East,1,1,04/09/1993 00:00:00,04/09/1993 00:00:00,0,6,0,4,10,10,10,
115847,IRN-1993-1-246-7,1993,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 10/6,,,,Iran government,1,Bahmanshir river,"Bahmanshir
 ",Khuzestan province,Khorramshahr county,30.419571,48.238522,POINT (48.238522 30.419571),173257,Iran,630,Middle East,1,1,05/12/1993 00:00:00,05/12/1993 00:00:00,0,1,0,0,1,1,1,
115900,IRN-2005-1-459-6,2005,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East 2005-08-17 ""Explosion kills one, injures five in western Iran",,,,Sardasht governor,2,Sardasht town,"Sardasht town, West Azarbayjan",West Azarbaijan province,Sardasht county,36.155278,45.478889,POINT (45.478889 36.155278),181891,Iran,630,Middle East,1,1,08/17/2005 00:00:00,08/17/2005 00:00:00,1,0,0,0,1,1,1,
115903,IRN-2006-1-459-8,2006,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring European 2006-05-28 ""Turkey: Four Iranian soldiers killed in clash with Kurdish guerrilla",,,,Local Sources,4,West Azarbaijan province,"the village of Sorki, near the town of Mako",West Azarbaijan province,,37.552800,45.075900,POINT (45.075900 37.552800),184051,Iran,630,Middle East,1,1,05/28/2006 00:00:00,05/28/2006 00:00:00,4,0,0,0,4,4,4,
115904,IRN-2006-1-459-9,2006,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,Janes Volume 18 number 08,,,,Iran's Fars news Agency,4,Iran/Iraq border,near the Iraqi border,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,630,Middle East,1,1,05/30/2006 00:00:00,05/30/2006 00:00:00,3,0,0,0,3,3,3,
115925,IRN-2011-1-459-8,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East, ""Iran Guards Corps kill 35 Kurdish rebels - website"" 26 July 2011",,,,Local media,5,northwestern Iran,,,,36.278963,46.775937,POINT (46.775937 36.278963),181894,Iran,630,Middle East,1,1,07/25/2011 00:00:00,07/25/2011 00:00:00,0,35,0,0,35,35,35,
115927,IRN-2011-1-459-12,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,1,"""PJAK terrorists kill 1 wound four,2011-07-30,PJAK terrorists kill 1 wound four""",PJAK terrorists kill 1 wound four,2011-07-30,PJAK terrorists kill 1 wound four,Local media,1,Selin village,"Basij base of Selin, near the town of Sarv-Aba",Kordestan province,Sarvabad county,35.228880,46.325278,POINT (46.325278 35.228880),180453,Iran,630,Middle East,1,1,07/27/2011 00:00:00,07/27/2011 00:00:00,1,0,0,0,1,1,1,
115928,IRN-2011-1-459-13,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Reuters News, ""Iran kills, arrests people linked to gas pipeline blast"" 1 August 2011

Corroborated by ICG, Iran 1 Sep 2011.",,,,Local media,5,northern Iran/Iraq border,,,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,1,1,08/01/2011 00:00:00,08/01/2011 00:00:00,0,3,0,0,3,3,3,
115931,IRN-2011-1-459-20,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Reuters News, ""Iranian troops kill senior Kurd rebel -reports"", 7 September 2011",,,,Local news agency,5,northern Iran/Iraq border,"Qotaman mountain area

can't find the location, based on contex it seems as this event took place close to the iran/iraqi border. ",,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,1,1,09/03/2011 00:00:00,09/03/2011 00:00:00,0,1,0,0,1,1,1,
115932,IRN-2011-1-459-21,2011,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Agence France Presse, ""Iran offensive kills 180 Kurdish rebels: Guards"", 29 September 2011",,,,Fars News Agency,5,northern Iran/Iraq border,,,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,2,5,07/16/2011 00:00:00,09/29/2011 00:00:00,0,97,0,0,97,97,97,
115942,IRN-2012-1-640-3,2012,False,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"Xinhua News Agency, 2012-04-10, Iran's IRGC dismantles ""terrorist cell"": commander",,,,"Commander of Iran's Islamic Revolution Guards Corps (IRGC) Ground Forces, Brigadier General Mohammad Pakpour",6,Iran,The central and border areas of the country,,,32.000000,53.000000,POINT (53.000000 32.000000),176147,Iran,630,Middle East,2,4,03/20/2012 00:00:00,04/01/2012 00:00:00,0,3,0,0,3,3,3,
115943,IRN-2012-1-640-6,2012,False,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"BBC Monitoring Newsfile, 2012-06-07, Iran police say four Jondollah rebels killed in 4 June operation",,,,"The chief of Iran's Law Enforcement Force, Esma'il Ahmadi-Moqaddam",2,Saravan town,Saravan border crossing,Sistan and Baluchestan province,Saravan county,27.370833,62.334167,POINT (62.334167 27.370833),168965,Iran,630,Middle East,1,1,06/04/2012 00:00:00,06/04/2012 00:00:00,0,4,0,0,4,4,4,
115954,IRN-1993-1-246-6,1993,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"r 14/5, r 15/3, r 10/6",,,,"MEK, Iran government",1,Dehloran town,"Dehloran, 20 miles (30 km) from the border",Ilam province,Dehloran county,32.694167,47.267778,POINT (47.267778 32.694167),176855,Iran,630,Middle East,1,1,05/12/1993 00:00:00,05/12/1993 00:00:00,2,4,0,0,6,78,6,
115955,IRN-1993-1-246-8,1993,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 10/6,,,,Iran government,5,Iran/Iraq border,near Iraq border,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,630,Middle East,1,1,05/13/1993 00:00:00,05/13/1993 00:00:00,0,2,0,0,2,2,2,
115956,IRN-1993-1-246-9,1993,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 17/6,,,,Iran government,1,Mehran town,"Mehran, a border town 560 km (350 miles) southwest of Tehran",Ilam province,Mehran county,33.122222,46.164722,POINT (46.164722 33.122222),177573,Iran,630,Middle East,1,2,05/12/1993 00:00:00,05/15/1993 00:00:00,1,0,0,0,1,1,1,
115957,IRN-1993-1-246-15,1993,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"IRNA news agency, Tehran, in English 0952 gmt 6 Nov 93",,,,Iran government,5,Iran/Iraq border,INFO,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,630,Middle East,1,4,10/07/1993 00:00:00,11/05/1993 00:00:00,0,0,0,8,8,8,8,
115959,IRN-1997-1-246-3.1,1997,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"r 6/1 1997, IRNA news agency, Tehran, in English 0927 gmt 6 Jan 97, r 12/1",,,,"government, MeK",4,Khuzestan province,"Khuzestan, Iran and in Ilam and Kermanshah provinces",Khuzestan province,,31.327300,48.694000,POINT (48.694000 31.327300),174698,Iran,630,Middle East,1,1,01/05/1997 00:00:00,01/05/1997 00:00:00,0,2,0,0,2,2,1,
115962,IRN-2000-1-246-5,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"Vision of the Islamic Republic of Iran Network 1, Tehran, in Persian 16 Mar 00.",,,,Iran government,5,northern Iran/Iraq border,Iran-Iraq border,,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,1,1,03/16/2000 00:00:00,03/16/2000 00:00:00,2,0,0,0,2,2,2,
115963,IRN-2000-1-246-4,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 19/2,,,,MKO,1,Sarnay village,Sarnay in Ilam province,Ilam province,Mehran county,33.569049,46.105989,POINT (46.105989 33.569049),178293,Iran,630,Middle East,1,4,02/01/2000 00:00:00,02/18/2000 00:00:00,0,0,0,12,12,12,12,
115965,IRN-2000-1-246-13,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"AFP 31/3, Voice of the Islamic Republic of Iran, Tehran, in Persian 2 Aug 00, r 2/8",,,,"MKO, Iran government",3,Dehloran county,"Dehloran, Lorestan province, Iran",Ilam province,Dehloran county,32.683333,47.266667,POINT (47.266667 32.683333),176855,Iran,630,Middle East,2,2,07/30/2000 00:00:00,07/31/2000 00:00:00,2,2,0,3,7,25,7,
115967,IRN-2001-1-246-13,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 29/4,,,,"Iran government, MKO",4,Kermanshah province,Iran-Iraq border,Kermanshah province,,34.317600,47.086900,POINT (47.086900 34.317600),179015,Iran,630,Middle East,2,4,04/21/2001 00:00:00,04/29/2001 00:00:00,0,9,0,61,70,70,70,
115968,IRN-2006-1-459-13,2006,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East 2006-08-21 ""Iranian press menu on 21 August 06",,,,Sardasht Governor Abbas Hasankhani,2,Piranshahr town,"near Piranshahr, West Azarbayjan",West Azarbaijan province,Piranshahr county,36.694444,45.141667,POINT (45.141667 36.694444),182611,Iran,630,Middle East,1,1,08/21/2006 00:00:00,08/21/2006 00:00:00,0,0,0,9,9,9,4,
115969,IRN-2001-1-246-14,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"r 1/5, AFP 2/5",,,,"MKO, Iran government",1,Abadan town,"Abadan, Iran",Khuzestan province,Abadan county,30.339167,48.304167,POINT (48.304167 30.339167),173257,Iran,630,Middle East,1,1,04/30/2001 00:00:00,04/30/2001 00:00:00,6,1,0,0,7,11,7,
115970,IRN-2006-1-459-10,2006,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,1,"""BBC Monitoring Middle East,2006-08-01,Iranian press menu on 01 August 06""",BBC Monitoring Middle East,2006-08-01,Iranian press menu on 01 August 06,Unattributed news report,4,West Azarbaijan province,assumed to have taken place in West Azerbadjan province based on location of PJAKs activities and the fact that the victim was buried in Khoy town. ,West Azarbaijan province,,37.552800,45.075900,POINT (45.075900 37.552800),184051,Iran,630,Middle East,1,1,08/01/2006 00:00:00,08/01/2006 00:00:00,0,0,0,0,0,1,0,
115971,IRN-2006-1-459-12,2006,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East 2006-08-20 ""Kurdish fighters kill five Iranian troops, blow up Turkish pipeline - TV",,,,Kurdish TV,4,West Azarbaijan province,"in the area of Zanzaran, between Mahabad and Sar Dasht, West Azerbaijan",West Azarbaijan province,,37.552800,45.075900,POINT (45.075900 37.552800),184051,Iran,630,Middle East,1,1,08/20/2006 00:00:00,08/20/2006 00:00:00,5,0,0,0,5,5,5,
115973,IRN-2005-1-640-1,2005,False,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,Janes Volume 18 Number 06 June 2006,,,,,4,Sistan and Baluchestan province,Baluchistan,Sistan and Baluchestan province,,29.492400,60.866900,POINT (60.866900 29.492400),171842,Iran,630,Middle East,1,4,06/01/2005 00:00:00,06/15/2005 00:00:00,1,0,0,0,1,1,1,
115975,IRN-2006-1-640-2,2006,True,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"Janes Volume 18 Number 06 June 2006 and BBC Monitoring Middle East 2006-05-09 ""Iran press: Governor of eastern province interviewed on border security"",  IRANFOCUS March 26 2006 ""Hundreds arrested in south-east Iran after attack",,,,,2,Tasuki police post,"on the road between Zabol and Zahedan, Tasuki district",Sistan and Baluchestan province,Zabol county,30.403400,61.156700,POINT (61.156700 30.403400),173283,Iran,630,Middle East,1,1,03/16/2006 00:00:00,03/16/2006 00:00:00,22,0,0,0,22,22,22,
115976,IRN-2007-1-640-5,2007,True,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"Associated Press Newswires 2007-12-13 ""Police kill 12 suspected of terrorist activities in shootout in southeastern Iran"" AND BBC Monitoring Middle East 2007-12-14 ""Iranian provincial TV, commander give different death tolls after clashes",,,,"Gen. Mohammad Ghaffari, the province's police chief",2,Iranshahr town,"southeastern province of Sistan-Baluchistan  near the town of Iranshahr,",Sistan and Baluchestan province,Iranshahr county,27.202500,60.684722,POINT (60.684722 27.202500),168962,Iran,630,Middle East,1,1,12/13/2007 00:00:00,12/13/2007 00:00:00,0,5,0,0,5,32,5,
115977,IRN-2007-1-459-2,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,1,"""Jamestown,2007-03-06,PJAK Claims Fresh Attacks in Iran""",Jamestown,2007-03-06,PJAK Claims Fresh Attacks in Iran,,2,Khoy town,"in the valleys close to the town of Khoy"" 50 kilometres (30 miles) from the Turkish border.",West Azarbaijan province,Khoy county,38.550278,44.952222,POINT (44.952222 38.550278),185490,Iran,630,Middle East,1,1,02/24/2007 00:00:00,02/24/2007 00:00:00,0,0,0,0,0,14,0,
115978,IRN-2007-1-459-3,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 2007-02-27 ""Iran kills three Kurdish rebel chiefs",,,,,5,Iran/Turkey border,north-west iran close to Turkish border,,,38.624238,44.321608,POINT (44.321608 38.624238),185489,Iran,630,Middle East,1,1,02/26/2007 00:00:00,02/26/2007 00:00:00,0,3,0,0,3,3,3,
115979,IRN-2008-1-640-7,2008,True,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"AND AFP 2008-12-04 ""Iran says rebel group killed 16 policemen"" AND AFP 2008-12-29 ""Two policemen killed in Iran attack: report",,,,,4,Sistan and Baluchestan province,Pakistan,Sistan and Baluchestan province,,29.492400,60.866900,POINT (60.866900 29.492400),171842,Iran,630,Middle East,1,5,06/12/2008 00:00:00,12/04/2008 00:00:00,5,0,0,0,5,5,5,
115980,IRN-2009-1-640-5,2009,True,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"AFP, 2009-10-18, Up to 35 killed in attack on Guards: Iran official",,,,local prosecutor,1,Pishin town,"Pisheen town, Sistan-Baluchestan province",Sistan and Baluchestan province,Sarbaz county,26.079444,61.753889,POINT (61.753889 26.079444),167524,Iran,630,Middle East,1,1,10/18/2009 00:00:00,10/18/2009 00:00:00,15,0,0,27,42,57,30,
