id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
63689,SOM-2013-1-770-49,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-02-18,Somalia's Al-Shabaab attack south-central town""",BBC Monitoring Africa,2013-02-18,Somalia's Al-Shabaab attack south-central town,Somali Memo website in Somali 17 Feb 13,1,Baidoa town," Bardaale town, Bay Region",Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,1,02/16/2013 00:00:00,02/16/2013 00:00:00,0,0,0,0,0,3,0,
63718,SOM-2013-3-1578-19,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-02-19,Programme summary of Somalia's Radio Mogadishu news 1700 gmt 19 Feb 13""",BBC Monitoring Africa,2013-02-19,Programme summary of Somalia's Radio Mogadishu news 1700 gmt 19 Feb 13,Radio Mogadishu in Somali 1700 gmt 19 Feb 13,3,Brava district,Baraawe District Lower Shabeelle Region of southern Somalia,Lower Shabelle region,Brava district,1.117466,44.025529,POINT (44.025529 1.117466),131489,Somalia,520,Africa,1,1,02/19/2013 00:00:00,02/19/2013 00:00:00,0,0,1,0,1,1,1,
63722,SOM-2013-1-770-50,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-02-20,Two killed in southern Somalia as government forces, militants clash"";""BBC Monitoring Africa,2013-02-21,Somali militants reportedly attack recently ""liberated"" towns""",BBC Monitoring Africa;BBC Monitoring Africa,2013-02-20;2013-02-21,"Two killed in southern Somalia as government forces, militants clash;Somali militants reportedly attack recently ""liberated"" towns","Radio Shabeelle, Mogadishu, in Somali 0500 gmt 20 Feb 13",1,Jamame town,southern Somali town of Janaale,Lower Juba region,Jamame district,0.072222,42.750556,POINT (42.750556 0.072222),130046,Somalia,520,Africa,1,1,02/19/2013 00:00:00,02/19/2013 00:00:00,2,2,0,0,4,4,4,
63743,SOM-2013-1-770-51,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-02-21,Militants claim 25 AU soldiers killed in southern Somalia fighting"";""BBC Monitoring Africa,2013-02-21,Somali militants reportedly attack recently ""liberated"" towns""",BBC Monitoring Africa;BBC Monitoring Africa,2013-02-21;2013-02-21,"Militants claim 25 AU soldiers killed in southern Somalia fighting;Somali militants reportedly attack recently ""liberated"" towns",FBIS Foreign Media Analysis 20 Feb 13,1,Jamame town,at the entrance to Jannaale town.,Lower Juba region,Jamame district,0.072222,42.750556,POINT (42.750556 0.072222),130046,Somalia,520,Africa,1,1,02/20/2013 00:00:00,02/20/2013 00:00:00,0,3,0,0,3,28,3,
63747,SOM-2013-1-770-52,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-02-21,Militants claim 25 AU soldiers killed in southern Somalia fighting""",BBC Monitoring Africa,2013-02-21,Militants claim 25 AU soldiers killed in southern Somalia fighting,FBIS Foreign Media Analysis 20 Feb 13,1,Aw Dheegle town,Awdheegle,Lower Shabelle region,Afgoye district,1.983333,44.833333,POINT (44.833333 1.983333),132210,Somalia,520,Africa,1,1,02/20/2013 00:00:00,02/20/2013 00:00:00,0,0,0,0,0,1,0,
63802,SOM-2013-1-770-53,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,3,"""BBC Monitoring Africa,2013-02-26,Programme summary of Somalia's Radio Shabeelle news 0500 gmt 26 Feb 13"";""BBC Monitoring Africa,2013-02-27,Programme summary of Somalia's Radio Risala news 1530 gmt 26 Feb 13"";""All Africa,2013-02-27,Al-Shabaab Kills Two Officials in Gedo""",BBC Monitoring Africa;BBC Monitoring Africa;All Africa,2013-02-26;2013-02-27;2013-02-27,Programme summary of Somalia's Radio Shabeelle news 0500 gmt 26 Feb 13;Programme summary of Somalia's Radio Risala news 1530 gmt 26 Feb 13;Al-Shabaab Kills Two Officials in Gedo,"Radio Shabeelle, Mogadishu, in Somali 0500 gmt 26 Feb 13, Radio Risala, Mogadishu, in Somali 1530 gmt 26 Feb 13, regional army spokesman Colonel Warfa Sheikh Adan.",1,Busaar locality,"Busar village, southern Somalia",Gedo region,El Waq district,2.671910,41.322130,POINT (41.322130 2.671910),133643,Somalia,520,Africa,1,1,02/25/2013 00:00:00,02/25/2013 00:00:00,2,0,0,0,2,2,2,
63803,SOM-2013-1-770-54,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-02-26,Al-Shabab, AU troops said clash in southwestern Somalia""",BBC Monitoring Africa,2013-02-26,"Al-Shabab, AU troops said clash in southwestern Somalia","Shabeelle Media Network website, Mogadishu, in Somali 26 Feb 13",4,Lower Shabelle region,Lidow Jalaad location,Lower Shabelle region,,1.833330,44.416670,POINT (44.416670 1.833330),132209,Somalia,520,Africa,1,1,02/26/2013 00:00:00,02/26/2013 00:00:00,0,0,0,4,4,4,4,
63808,SOM-2013-1-770-55,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-02-27,Somalia Al-Shabab militants launch overnight attack on south-central city""",BBC Monitoring Africa,2013-02-27,Somalia Al-Shabab militants launch overnight attack on south-central city,Raxanreeb website in Somali 27 Feb 13,1,Baidoa town,"Baydhabo, the capital of Bay Region",Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,1,02/26/2013 00:00:00,02/26/2013 00:00:00,0,0,0,4,4,4,4,
63813,SOM-2013-3-1578-20,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-02-28,Somalia Islamists said behead two men in Lower Jubba Region""",BBC Monitoring Africa,2013-02-28,Somalia Islamists said behead two men in Lower Jubba Region,"Dhacdo.com website, Hargeysa, in Somali 27 Feb 13",4,Lower Juba region,"Lower Jubba Region, in a vehicle travelling from Baardheere to Kulbiyow village",Lower Juba region,,0.000000,42.000000,POINT (42.000000 0.000000),130045,Somalia,520,Africa,1,1,02/27/2013 00:00:00,02/27/2013 00:00:00,0,0,2,0,2,2,2,
63905,SOM-2013-1-770-56,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-02-28,Three killed in southwestern Somalia as government forces, militants clash""",BBC Monitoring Africa,2013-02-28,"Three killed in southwestern Somalia as government forces, militants clash","A local resident, Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 28 Feb 13",1,Awdinle village,Aw-dinle village in the southwestern Bay Region,Bay region,Baidoa district,3.183333,43.400000,POINT (43.400000 3.183333),134367,Somalia,520,Africa,1,1,02/28/2013 00:00:00,02/28/2013 00:00:00,0,0,0,3,3,3,3,
63907,SOM-2013-1-770-57,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-02-28,Three killed in southwestern Somalia as government forces, militants clash""",BBC Monitoring Africa,2013-02-28,"Three killed in southwestern Somalia as government forces, militants clash","Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 28 Feb 13",1,Baidoa town,Baydhabo,Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,2,02/27/2013 00:00:00,02/28/2013 00:00:00,0,0,1,0,1,1,1,
63926,SOM-2013-3-1578-21,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-03-01,Programme summary of Somalia's Radio Dalsan news 16000 gmt 27 Feb 13""",BBC Monitoring Africa,2013-03-01,Programme summary of Somalia's Radio Dalsan news 16000 gmt 27 Feb 13,"Radio Dalsan, Mogadishu, in Somali 1600 gmt 27 Feb 13",4,Lower Shabelle region,southern town of Marka.,Lower Shabelle region,,1.833330,44.416670,POINT (44.416670 1.833330),132209,Somalia,520,Africa,1,1,02/27/2013 00:00:00,02/27/2013 00:00:00,0,0,1,0,1,1,0,
63935,SOM-2013-3-1578-31,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,2,"""Reuters News,2013-03-01,UPDATE 2-Suicide bombs kill civilian at Somali beach restaurant"";""BBC Monitoring Africa,2013-03-02,Death toll rises in Somali capital twin blasts""",Reuters News;BBC Monitoring Africa,2013-03-01;2013-03-02,UPDATE 2-Suicide bombs kill civilian at Somali beach restaurant;Death toll rises in Somali capital twin blasts,"A Somali soldier at the blast site, Shabeelle Media Network website, Mogadishu, in Somali 1 Mar 13",1,Mogadishu city,Mogadishu's Indian Ocean restaurant,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,02/28/2013 00:00:00,02/28/2013 00:00:00,0,0,4,0,4,4,4,
63941,SOM-2013-1-770-58,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-02,Programme summary of Somalia's Radio Dalsan news 1600 gmt 1 Mar 13""",BBC Monitoring Africa,2013-03-02,Programme summary of Somalia's Radio Dalsan news 1600 gmt 1 Mar 13,"Radio Dalsan, Mogadishu, in Somali 1600 gmt 1 Mar 13",1,Dif village(Afmadow),"Dif locality, southern Somalia.",Lower Juba region,Afmadow district,0.962490,41.061570,POINT (41.061570 0.962490),130763,Somalia,520,Africa,1,1,03/01/2013 00:00:00,03/01/2013 00:00:00,0,0,0,8,8,8,8,
64018,SOM-2013-1-770-59,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-04,Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 4 March 13""",BBC Monitoring Africa,2013-03-04,Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 4 March 13,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 4 Mar 13",1,Kismayo town,Kismaayo,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,03/04/2013 00:00:00,03/04/2013 00:00:00,1,0,0,0,1,1,1,
64021,SOM-2013-3-1578-75,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-03-04,Programme Summary of Somalia's Radio Simba news 1000 gmt 4 Feb 13""",BBC Monitoring Africa,2013-03-04,Programme Summary of Somalia's Radio Simba news 1000 gmt 4 Feb 13,"Radio Simba, Mogadishu, in Somali 1000 gmt 4 Mar 13",1,Mogadishu city,Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/04/2013 00:00:00,03/04/2013 00:00:00,0,0,1,0,1,1,0,
64105,SOM-2013-1-770-60,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-06,Ten killed in southern Somalia as militants, government forces clash""",BBC Monitoring Africa,2013-03-06,"Ten killed in southern Somalia as militants, government forces clash",Hiiraan in Somali 5 Mar 13,2,Afgoye town, on the outskirts of Afgooye town [southern Somalia],Lower Shabelle region,Afgoye district,2.150000,45.116667,POINT (45.116667 2.150000),132931,Somalia,520,Africa,1,1,03/05/2013 00:00:00,03/05/2013 00:00:00,0,4,0,0,4,11,4,
64122,SOM-2013-3-520-2,2013,False,Clear,3,95,473,Government of Somalia - Civilians,95,940,Government of Somalia - Civilians,95,95,Government of Somalia,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-03-07,Programme summary of Somalia's Radio Simba news 1000 gmt 5 Mar 13""",BBC Monitoring Africa,2013-03-07,Programme summary of Somalia's Radio Simba news 1000 gmt 5 Mar 13,"Radio Simba, Mogadishu, in Somali 1000 gmt 5 Mar 13",1,Mogadishu city,Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/05/2013 00:00:00,03/05/2013 00:00:00,0,0,0,0,0,1,0,
64127,SOM-2013-1-770-62,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-08,Programme summary of Somalia's Radio Shabeelle news 0500 gmt 8 Mar 13""",BBC Monitoring Africa,2013-03-08,Programme summary of Somalia's Radio Shabeelle news 0500 gmt 8 Mar 13,"Radio Shabeelle, Mogadishu, in Somali 0500 gmt 8 Mar 13",5,Southern Somalia,"Bay, Bakool, Gedo regions, southwestern Somalia

Southern Somalia",Lower Juba region,,0.000000,42.000000,POINT (42.000000 0.000000),130045,Somalia,520,Africa,1,1,03/07/2013 00:00:00,03/07/2013 00:00:00,0,2,0,0,2,2,2,
64129,SOM-2013-1-770-63,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-03-09,Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 9 Mar 13"";""BBC Monitoring Africa,2013-03-10,Somalia: Militants kill 2 intelligence officers in Mogadishu""",BBC Monitoring Africa;BBC Monitoring Africa,2013-03-09;2013-03-10,Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 9 Mar 13;Somalia: Militants kill 2 intelligence officers in Mogadishu,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 9 Mar 13, Somali Memo website in Somali 0000 gmt 9 Mar 13",1,Mogadishu city,Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/09/2013 00:00:00,03/09/2013 00:00:00,2,0,0,0,2,2,2,
64201,SOM-2013-3-1578-76,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""All Africa,2013-03-13,Two Bodies Found Killed in Mogadishu""",All Africa,2013-03-13,Two Bodies Found Killed in Mogadishu,Police authorities,1,Mogadishu city,"Yaqshid district, Mogadishu",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/12/2013 00:00:00,03/12/2013 00:00:00,0,0,1,0,1,1,1,
64207,SOM-2013-1-770-65,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-14,Landmine explosion kills two people in southern Somali port town""",BBC Monitoring Africa,2013-03-14,Landmine explosion kills two people in southern Somali port town,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 13 Mar 13",1,Kismayo town,"Kismaayo port town, the provincial capital of Lower Jubba Region, southern Somalia",Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,03/13/2013 00:00:00,03/13/2013 00:00:00,0,0,0,2,2,2,2,
64210,SOM-2013-1-770-367,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""All Africa,2013-03-14,More Dead Bodies Turn Up On Mogadishu's Streets""",All Africa,2013-03-14,More Dead Bodies Turn Up On Mogadishu's Streets,,1,Mogadishu city,Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/13/2013 00:00:00,03/13/2013 00:00:00,1,0,0,0,1,1,0,
64211,SOM-2013-1-770-66,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-14,Four killed in southwestern Somalia fighting""",BBC Monitoring Africa,2013-03-14,Four killed in southwestern Somalia fighting,"Shabeelle Media Network website, Mogadishu, in Somali 14 Mar 13",2,Hudur town,a government forces' base on the outskirts of Xuddur in Bakool Region [southwestern Somalia].,Bakool region,Hudur district,4.116667,43.900000,POINT (43.900000 4.116667),135808,Somalia,520,Africa,1,1,03/14/2013 00:00:00,03/14/2013 00:00:00,0,0,0,4,4,4,4,
64215,SOM-2013-1-770-368,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-15,Somali police official killed in Mogadishu grenade attack""",BBC Monitoring Africa,2013-03-15,Somali police official killed in Mogadishu grenade attack,"Dhacdo.com website, Hargeysa, in Somali 14 Mar 13",1,Mogadishu city,"Bakaaraha intersection in Hodan District, Banaadir Region. Mogadishu city",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/14/2013 00:00:00,03/14/2013 00:00:00,1,0,0,0,1,1,0,
64217,SOM-2013-1-770-369,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-15,Somali police official killed in Mogadishu grenade attack""",BBC Monitoring Africa,2013-03-15,Somali police official killed in Mogadishu grenade attack,"Dhacdo.com website, Hargeysa, in Somali 14 Mar 13",1,Mogadishu city,Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,2,2,03/10/2013 00:00:00,03/15/2013 00:00:00,0,0,0,2,2,2,2,
64218,SOM-2013-1-770-370,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-17,Somali traffic police official shot dead in Mogadishu""",BBC Monitoring Africa,2013-03-17,Somali traffic police official shot dead in Mogadishu,"Shabeelle Media Network website, Mogadishu, in Somali 17 Mar 13",1,Mogadishu city,Towfiq neighbourhood of Yaaqshiid District in Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/17/2013 00:00:00,03/17/2013 00:00:00,1,0,0,0,1,1,0,
64219,SOM-2013-1-770-67,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""All Africa,2013-03-18,Al Shabaab Captures Town After Ethiopian Troops Vacate"";""BBC Monitoring Africa,2013-03-18,Somali MPs to resolve dispute for retake of southwestern towns""",All Africa;BBC Monitoring Africa,2013-03-18;2013-03-18,Al Shabaab Captures Town After Ethiopian Troops Vacate;Somali MPs to resolve dispute for retake of southwestern towns,"Garowe Online/All Africa Global Media via COMTEX, Midnimo.com website in Somali 18 Mar 13",1,Hudur town,town of Hudur 130 KMs from Baidoa,Bakool region,Hudur district,4.116667,43.900000,POINT (43.900000 4.116667),135808,Somalia,520,Africa,1,1,03/18/2013 00:00:00,03/18/2013 00:00:00,0,0,0,9,9,9,9,
64220,SOM-2013-1-770-68,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,5,"""Reuters News,2013-03-18,UPDATE 3-Car bomb kills at least 10 in Somali capital"";""BBC Monitoring Africa,2013-03-18,Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 18 March 13"";""BBC Monitoring Africa,2013-03-18,Programme summary of Somalia's Radio Mogadishu news 1700 gmt 18 Mar 13"";""All Africa,2013-03-19,Intelligence Official Targeted in Suicide Car Bomb Attack"";""BBC Monitoring Africa,2013-03-20,Somalia's Al-Shabab says recent suicide attack avenged for killing of ""youth""""",Reuters News;BBC Monitoring Africa;BBC Monitoring Africa;All Africa;BBC Monitoring Africa,2013-03-18;2013-03-18;2013-03-18;2013-03-19;2013-03-20,"UPDATE 3-Car bomb kills at least 10 in Somali capital;Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 18 March 13;Programme summary of Somalia's Radio Mogadishu news 1700 gmt 18 Mar 13;Intelligence Official Targeted in Suicide Car Bomb Attack;Somalia's Al-Shabab says recent suicide attack avenged for killing of ""youth""","police and rebels said., Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 18 Mar 13, Radio Mogadishu in Somali 1700 gmt 18 Mar 13, Garowe Online/All Africa Global Media via COMTEX, Midnimo.com website in Somali 20 Mar 13",1,Mogadishu city,central Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/18/2013 00:00:00,03/18/2013 00:00:00,3,1,7,0,11,35,11,
64244,SOM-2013-1-770-70,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-22,Local administrator accuses Somali militants of misleading teen suicide bombers""",BBC Monitoring Africa,2013-03-22,Local administrator accuses Somali militants of misleading teen suicide bombers,"Dhacdo.com website, Hargeysa, in Somali 21 Mar 13",1,Mogadishu city, National Security Agency's Bakaaraha Market office,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/21/2013 00:00:00,03/21/2013 00:00:00,0,1,0,0,1,1,1,
64270,SOM-2013-1-770-71,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-24,Programme summary of Somalia's Radio Risala news 1530 gmt 23 Mar 13""",BBC Monitoring Africa,2013-03-24,Programme summary of Somalia's Radio Risala news 1530 gmt 23 Mar 13,"Radio Risala, Mogadishu, in Somali 1530 gmt 23 Mar 13",1,Kismayo town,southern port town of Kismaayo,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,03/23/2013 00:00:00,03/23/2013 00:00:00,0,0,0,1,1,1,1,
64274,SOM-2013-3-1578-22,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-03-25,Somalia: Islamists behead 2 for allegedly working with Ethiopian troops""",BBC Monitoring Africa,2013-03-25,Somalia: Islamists behead 2 for allegedly working with Ethiopian troops,Bulshoweyn website in Somali 24 Mar 13,1,Hudur town,"town of Xudur, Bakool Region",Bakool region,Hudur district,4.116667,43.900000,POINT (43.900000 4.116667),135808,Somalia,520,Africa,1,1,03/24/2013 00:00:00,03/24/2013 00:00:00,0,0,2,0,2,2,2,
64277,SOM-2013-1-770-72,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-03-25,Southwestern Somalia town said calm after fierce battle"";""All Africa,2013-03-26,Somali Military Attacks Al-Shabaab in Gedo""",BBC Monitoring Africa;All Africa,2013-03-25;2013-03-26,Southwestern Somalia town said calm after fierce battle;Somali Military Attacks Al-Shabaab in Gedo,"Shabeelle Media Network website, Mogadishu, in Somali 25 Mar 13, Garbaharey town commissioner Limaan Adow Kaariye ",1,Garbahare town,Garbaharey town in southwestern Somalia,Gedo region,Garbahare district,3.316272,42.220853,POINT (42.220853 3.316272),134365,Somalia,520,Africa,1,1,03/24/2013 00:00:00,03/24/2013 00:00:00,1,4,0,0,5,5,5,
64278,SOM-2013-3-1578-23,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""All Africa,2013-03-25,Somali Female Journalist Shot Dead - Colleague""",All Africa,2013-03-25,Somali Female Journalist Shot Dead - Colleague,,1,Mogadishu city,Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/24/2013 00:00:00,03/24/2013 00:00:00,0,0,1,0,1,1,1,
64290,SOM-2013-1-770-109,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-03-27,Somali Islamist official says militants getting stronger"";""BBC Monitoring Africa,2013-03-27,Programme summary of Somalia's Radio Dalsan news 1600 gmt 26 Mar 13""",BBC Monitoring Africa;BBC Monitoring Africa,2013-03-27;2013-03-27,Somali Islamist official says militants getting stronger;Programme summary of Somalia's Radio Dalsan news 1600 gmt 26 Mar 13,"Al-Shabab military spokesman Shaykh Abdiaziz Abu-Mus'ab, Radio Dalsan, Mogadishu, in Somali 1600 gmt 26 Mar 13",1,KM 60 area,"near KM60 village, Lower Shabeelle Region",Lower Shabelle region,Afgoye district,1.913300,44.907000,POINT (44.907000 1.913300),132210,Somalia,520,Africa,1,1,03/26/2013 00:00:00,03/26/2013 00:00:00,0,0,0,7,7,10,7,
64293,SOM-2013-1-770-73,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-27,Somali Islamist official says militants getting stronger""",BBC Monitoring Africa,2013-03-27,Somali Islamist official says militants getting stronger,Al-Shabab military spokesman Shaykh Abdiaziz Abu-Mus'ab,1,Kismayo town,Kismaayo,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,03/25/2013 00:00:00,03/25/2013 00:00:00,0,0,0,0,0,1,0,
